Pattern source data files:,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20.DESI-329-v15.DESI-595-v4.GFArevB.wedge 36deg.edgeincl 6mm.ctrclr 50mm.offset 1/pos_on_z1.txt,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20.DESI-329-v15.DESI-595-v4.GFArevB.wedge 36deg.edgeincl 6mm.ctrclr 50mm.offset 1/pos_on_z4.txt,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Device Types:,,# per petal,,,,,,,,,,,,,,,,,,,,,,,
,POS,500,Fiber Positioner,,,,,,,,,,,,,,,,,,,,,,
,437,POS,294.103927,194.734795,-13.805322,33.509705,4.352558,-33.509705,288.630263,191.110523,-100.055850,275.575734,182.466737,-305.760868,,352.7304,346.1657,330.5088,4.352558,-11138.063322,0.07591834700649,4.35399,-0.001432,,
,438,NON,288.953309,203.790235,-13.874466,35.194187,4.372278,-35.194187,283.564289,199.989518,-100.122730,270.711632,190.924919,-305.822346,,353.5880,346.9935,331.2659,4.372278,-11138.132466,0.07626154617987,4.37371,-0.001433,,
,439,FIF,409.474266,14.197003,-18.898949,1.985723,5.938152,-1.985723,400.530794,13.886921,-104.934803,379.20087,13.147385,-310.127828,,409.7203,400.7715,379.4287,5.938153,-11143.156949,0.10344211691675,5.93742,0.000734,,
,440,POS,404.122544,23.218728,-18.415962,3.288295,5.775412,-3.288295,395.432437,22.719441,-104.476886,374.706783,21.528655,-309.729704,,404.7890,396.0846,375.3247,5.775412,-11142.673962,0.10061102651313,5.77436,0.001055,,
,441,POS,398.819158,32.244354,-17.966249,4.622285,5.626299,-4.622285,390.366304,31.560944,-104.049536,370.206493,29.931033,-309.355686,,400.1205,391.6401,371.4145,5.626299,-11142.224249,0.09802247582907,5.62531,0.000992,,
,442,POS,393.534784,41.265881,-17.546494,5.986133,5.489217,-5.986133,385.305450,40.402957,-103.649824,365.678726,38.344907,-309.003777,,395.6924,387.4180,367.6836,5.489217,-11141.804494,0.09564560992098,5.48848,0.000737,,
,443,POS,388.254349,50.281413,-17.154860,7.379098,5.363133,-7.379098,380.236352,49.243031,-103.276190,361.11366,46.766521,-308.673073,,391.4967,383.4117,364.1293,5.363133,-11141.412860,0.09346069943559,5.36273,0.000403,,
,444,POS,382.975029,59.289875,-16.790698,8.800323,5.247451,-8.800323,375.157103,58.079551,-102.928176,356.511576,55.192963,-308.363572,,387.5373,379.6262,360.7586,5.247451,-11141.048698,0.09145626046803,5.24739,0.000061,,
,445,POS,377.695835,68.298438,-16.453664,10.249986,5.141709,-10.249986,370.067478,66.919008,-102.605595,351.874067,63.629108,-308.075463,,383.8213,376.0693,357.5808,5.141709,-11140.711664,0.08962373534630,5.14196,-0.000252,,
,446,POS,372.431600,77.312536,-16.144837,11.727385,5.045918,-11.727385,364.982384,75.766164,-102.309609,347.216218,72.078112,-307.810099,,380.3716,372.7635,354.6186,5.045918,-11140.402837,0.08796316776126,5.04644,-0.000522,,
,447,POS,367.188181,86.331367,-15.864379,13.230783,4.959825,-13.230783,359.908144,84.619723,-102.040486,342.545465,80.5375,-307.568009,,377.2006,369.7220,351.8859,4.959825,-11140.122379,0.08647008336710,4.96057,-0.000741,,
,448,POS,361.959983,95.356349,-15.611525,14.758917,4.882927,-14.758917,354.840029,93.480637,-101.797591,337.859145,89.007117,-307.348867,,374.3098,366.9470,349.3867,4.882927,-11139.869525,0.08513587669996,4.88384,-0.000911,,
,449,POS,356.724409,104.385028,-15.384085,16.310580,4.814334,-16.310580,349.756889,102.346185,-101.578904,333.139555,97.483606,-307.151055,,371.6834,364.4237,347.1095,4.814334,-11139.642085,0.08394534379174,4.81538,-0.001047,,
,450,POS,351.492977,113.402714,-15.182459,17.881337,4.753976,-17.881337,344.670381,111.201530,-101.384877,328.398688,105.951768,-306.975154,,369.3338,362.1650,345.0673,4.753977,-11139.440459,0.08289729758627,4.75512,-0.001146,,
,451,POS,346.256488,122.421077,-15.005980,19.471356,4.701489,-19.471356,339.572052,120.057754,-101.214930,323.629865,114.421297,-306.820783,,367.2608,360.1709,343.2616,4.701489,-11139.263980,0.08198566462037,4.70271,-0.001222,,
,452,POS,341.024728,131.441075,-14.855323,21.078147,4.656930,-21.078147,334.471748,128.915361,-101.069760,318.843081,122.891608,-306.688702,,365.4786,358.4557,341.7064,4.656930,-11139.113323,0.08121148766116,4.65821,-0.001275,,
,453,POS,335.785391,140.454435,-14.729134,22.698891,4.619784,-22.698891,329.358037,137.765961,-100.948106,314.028982,131.354027,-306.577864,,363.9770,357.0101,340.3940,4.619784,-11138.987134,0.08056595173661,4.62110,-0.001313,,
,454,POS,330.586206,149.495602,-14.632116,24.333133,4.591332,-24.333133,324.277150,146.642561,-100.854537,309.230235,139.83814,-306.492521,,362.8170,355.8928,339.3789,4.591332,-11138.890116,0.08007143484941,4.59267,-0.001340,,
,455,POS,325.380123,158.528685,-14.559383,25.975840,4.570062,-25.975840,319.184222,155.509976,-100.784369,304.407178,148.310442,-306.428468,,361.9442,355.0520,338.6144,4.570062,-11138.817383,0.07970171993830,4.57142,-0.001359,,
,456,POS,320.190631,167.570784,-14.513241,27.625173,4.556596,-27.625173,314.102138,164.384390,-100.739844,299.581258,156.784932,-306.387802,,361.3890,354.5171,338.1279,4.556596,-11138.771241,0.07946758805324,4.55796,-0.001367,,
,457,POS,315.006255,176.615530,-14.492562,29.278176,4.550568,-29.278176,309.020125,173.259268,-100.719888,294.743377,165.25468,-306.369569,,361.1398,354.2770,337.9094,4.550568,-11138.750562,0.07936276235003,4.55194,-0.001370,,
,458,POS,309.825442,185.662528,-14.497202,30.932099,4.551920,-30.932099,303.936930,182.133844,-100.724366,289.892999,173.718034,-306.37366,,361.1958,354.3309,337.9584,4.551920,-11138.755202,0.07938630431202,4.55329,-0.001371,,
,459,POS,304.656415,194.714323,-14.527854,32.583769,4.560858,-32.583769,298.860722,191.010136,-100.753946,285.038162,182.175756,-306.400683,,361.5649,354.6866,338.2821,4.560859,-11138.785854,0.07954167861567,4.56222,-0.001364,,
,460,NON,299.461566,203.749679,-14.580945,34.230852,4.576362,-34.230852,293.755447,199.867311,-100.805173,280.146518,190.607977,-306.447464,,362.2032,355.3016,338.8414,4.576362,-11138.838945,0.07981122066321,4.57771,-0.001353,,
,461,ETC,409.459957,32.248592,-18.998638,4.503253,5.972076,-4.503253,400.487955,31.541967,-105.029178,379.08999,29.856688,-310.209531,,410.7279,401.7281,380.2639,5.972076,-11143.256638,0.10403329790646,5.97147,0.000602,,
,462,POS,404.147873,41.278355,-18.558247,5.831783,5.823076,-5.831783,395.417265,40.386639,-104.611901,374.595018,38.259922,-309.847378,,406.2504,397.4744,376.5438,5.823076,-11142.816247,0.10143942615805,5.82207,0.001011,,
,463,POS,398.858533,50.299485,-18.148110,7.187548,5.686319,-7.187548,390.355276,49.227151,-104.222465,370.075252,46.669666,-309.507316,,402.0176,393.4470,373.0064,5.686319,-11142.406110,0.09906390293920,5.68527,0.001051,,
,464,POS,393.573850,59.315593,-17.766165,8.570557,5.560705,-8.570557,385.285572,58.066465,-103.859104,365.51827,55.087331,-309.188275,,398.0185,389.6366,369.6461,5.560704,-11142.024165,0.09688489759349,5.55982,0.000888,,
,465,POS,388.290327,68.325855,-17.411751,9.979934,5.445640,-9.979934,380.205576,66.903214,-103.521349,360.92368,63.510258,-308.890252,,394.2560,386.0470,366.4689,5.445640,-11141.669751,0.09489039209226,5.44501,0.000629,,
,466,POS,383.007996,77.333682,-17.084608,11.415197,5.340700,-11.415197,375.116024,75.740203,-103.209097,356.293897,71.939801,-308.613514,,390.7373,382.6860,363.4841,5.340700,-11141.342608,0.09307200689203,5.34036,0.000338,,
,467,POS,377.741454,86.343664,-16.785829,12.875399,5.245915,-12.875399,370.031556,84.581346,-102.923520,351.64367,80.378266,-308.359422,,387.4840,379.5752,360.7131,5.245915,-11141.043829,0.09142964703132,5.24586,0.000056,,
,468,POS,372.508215,95.364327,-16.516812,14.359658,5.161426,-14.359658,364.969612,93.434400,-102.666071,346.99026,88.831578,-308.129564,,384.5214,376.7397,358.1805,5.161426,-11140.774812,0.08996546617498,5.16162,-0.000194,,
,469,POS,367.283208,104.387676,-16.274875,15.865985,5.086126,-15.865985,359.906856,102.291201,-102.434287,342.314468,97.291167,-307.921993,,381.8295,374.1610,355.8718,5.086126,-11140.532875,0.08866026923020,5.08654,-0.000412,,
,470,POS,362.050127,113.406552,-16.058209,17.392351,5.019235,-17.392351,354.828230,111.144405,-102.226515,337.604214,105.749251,-307.735433,,379.3960,371.8281,353.7789,5.019235,-11140.316209,0.08750045131959,5.01983,-0.000591,,
,471,POS,356.818155,122.425394,-15.867516,18.937250,4.960783,-18.937250,349.743024,119.997896,-102.043497,332.869042,114.208381,-307.570722,,377.2362,369.7562,351.9167,4.960783,-11140.125516,0.08648667279514,4.96152,-0.000737,,
,472,POS,351.580840,131.442079,-15.702025,20.498769,4.910372,-20.498769,344.645509,128.849235,-101.884554,328.104946,122.665377,-307.427396,,375.3480,367.9438,350.2851,4.910371,-11139.960025,0.08561213469257,4.91123,-0.000854,,
,473,POS,346.344975,140.462498,-15.562338,22.075340,4.868047,-22.075340,339.542604,137.703752,-101.750314,323.319146,131.124221,-307.306143,,373.7440,366.4035,348.8966,4.868047,-11139.820338,0.08487768085339,4.86899,-0.000944,,
,474,POS,341.111212,149.483456,-15.448292,23.664234,4.833643,-23.664234,334.435353,146.557928,-101.640659,318.513621,139.580627,-307.206964,,372.4274,365.1386,347.7552,4.833643,-11139.706292,0.08428053595549,4.83465,-0.001011,,
,475,POS,335.907947,158.521088,-15.362587,25.263480,4.807879,-25.263480,329.351387,155.426928,-101.558223,313.714182,148.047445,-307.132324,,371.4338,364.1838,346.8928,4.807879,-11139.620587,0.08383325350629,4.80894,-0.001057,,
,476,POS,330.709526,167.562969,-15.302688,26.870292,4.789917,-26.870292,324.266410,164.298389,-101.500593,308.899765,156.512461,-307.080105,,370.7373,363.5143,346.2878,4.789917,-11139.560688,0.08352142329276,4.79101,-0.001089,,
,477,POS,325.519300,176.606974,-15.268721,28.481565,4.779748,-28.481565,319.183974,173.169811,-101.467907,304.074403,164.972277,-307.050472,,370.3415,363.1338,345.9438,4.779748,-11139.526721,0.08334484302653,4.78085,-0.001106,,
,478,NON,320.337006,185.652998,-15.260616,30.094662,4.777324,-30.094662,314.104103,182.040686,-101.460106,299.23881,173.425427,-307.043399,,370.2470,363.0430,345.8616,4.777323,-11139.518616,0.08330274971265,4.77843,-0.001109,,
,479,NON,315.158929,194.701275,-15.278089,31.707258,4.782552,-31.707258,309.023458,190.910857,-101.476921,294.390538,181.870821,-307.058646,,370.4507,363.2388,346.0387,4.782552,-11139.536089,0.08339351605774,4.78365,-0.001100,,
,480,NON,309.989652,203.755799,-15.321672,33.316867,4.795606,-33.316867,303.946661,199.783748,-101.518859,289.534303,190.310524,-307.096659,,370.9582,363.7267,346.4797,4.795606,-11139.579672,0.08362017083116,4.79668,-0.001078,,
,481,NON,304.801298,212.798938,-15.388569,34.921061,4.815682,-34.921061,298.847108,208.641984,-101.583217,284.646538,198.727767,-307.154962,,371.7354,364.4737,347.1547,4.815682,-11139.646569,0.08396871882555,4.81672,-0.001043,,
,482,FIF,404.225409,59.321591,-18.784086,8.348775,5.899207,-8.348775,395.429262,58.030723,-104.826003,374.450704,54.952042,-310.033488,,408.5551,399.6647,378.4614,5.899207,-11143.042086,0.10276391928252,5.89835,0.000855,,
,483,POS,398.935554,68.338881,-18.411840,9.720592,5.774035,-9.720592,390.358126,66.869541,-104.472974,369.901206,63.365209,-309.726291,,404.7466,396.0442,375.2893,5.774035,-11142.669840,0.10058712258505,5.77298,0.001054,,
,484,POS,393.644277,77.349185,-18.066866,11.116713,5.659459,-11.116713,385.274081,75.704482,-104.145230,365.311404,71.781913,-309.43964,,401.1717,392.6414,372.2970,5.659459,-11142.324866,0.09859779298217,5.65843,0.001028,,
,485,POS,388.358798,86.355441,-17.749620,12.536327,5.555301,-12.536327,380.184682,84.537845,-103.843349,360.689653,80.202932,-309.174404,,397.8440,389.4702,369.4990,5.555301,-11142.007620,0.09679122056945,5.55442,0.000877,,
,486,POS,383.089415,95.372899,-17.461089,13.980001,5.461573,-13.980001,375.100364,93.383967,-103.568402,356.046709,88.64042,-308.931853,,394.7828,386.5499,366.9147,5.461573,-11141.719089,0.09516648651437,5.46090,0.000671,,
,487,POS,377.852793,104.397078,-17.202413,15.444962,5.378350,-15.444962,370.037765,102.237862,-103.321593,351.399151,97.088192,-308.713348,,392.0095,383.9017,364.5648,5.378349,-11141.460413,0.09372433001197,5.37790,0.000448,,
,488,POS,372.624629,113.420212,-16.970917,16.929303,5.304514,-16.929303,364.974332,111.091600,-103.100474,346.728595,105.537927,-308.516977,,389.5039,381.5070,362.4348,5.304514,-11141.228917,0.09244502666942,5.30428,0.000231,,
,489,POS,367.386042,122.443874,-16.764765,18.432403,5.239270,-18.432403,359.892511,119.946400,-102.903372,342.020654,113.989997,-308.34146,,387.2532,379.3544,360.5161,5.239270,-11141.022765,0.09131451746568,5.23923,0.000035,,
,490,POS,362.154678,131.464561,-16.585215,19.951235,5.182832,-19.951235,354.809736,128.798298,-102.731560,337.292261,122.439338,-308.188105,,385.2777,377.4638,358.8279,5.182832,-11140.843215,0.09033645137236,5.18296,-0.000131,,
,491,POS,356.909760,140.486544,-16.430457,21.485553,5.134475,-21.485553,349.706500,137.651203,-102.583367,332.526933,130.888995,-308.055567,,383.5636,375.8224,357.3599,5.134475,-11140.688457,0.08949835331936,5.13475,-0.000273,,
,492,POS,351.668982,149.510741,-16.301908,23.032588,5.094507,-23.032588,344.600203,146.505477,-102.460197,327.74137,139.338007,-307.945226,,382.1316,374.4505,356.1313,5.094507,-11140.559908,0.08880557204057,5.09490,-0.000389,,
,493,POS,346.435663,158.528282,-16.199388,24.588740,5.062763,-24.588740,339.494512,155.352025,-102.361919,322.940068,147.776744,-307.857067,,380.9841,373.3507,355.1454,5.062762,-11140.457388,0.08825521068622,5.06324,-0.000476,,
,494,POS,341.232939,167.564785,-16.125586,26.153665,5.039981,-26.153665,334.411872,164.215253,-102.291145,318.143824,156.226716,-307.793515,,380.1551,372.5560,354.4323,5.039981,-11140.383586,0.08786022459309,5.04052,-0.000538,,
,495,POS,336.040651,176.610884,-16.078466,27.724801,5.025467,-27.724801,329.333308,173.085745,-102.245948,313.336488,164.678392,-307.752902,,379.6245,372.0472,353.9756,5.025467,-11140.336466,0.08760855703359,5.02604,-0.000577,,
,496,FIF,330.848478,185.657667,-16.056824,29.299231,5.018809,-29.299231,324.249254,181.954471,-102.225186,308.510296,173.122458,-307.734239,,379.3804,371.8131,353.7654,5.018809,-11140.314824,0.08749307667284,5.01940,-0.000593,,
,497,NON,325.667527,194.706751,-16.061564,30.873925,5.020266,-30.873925,319.170678,190.822482,-102.229733,303.675881,181.558612,-307.738327,,379.4339,371.8644,353.8115,5.020266,-11140.319564,0.08751837069441,5.02086,-0.000591,,
,498,NON,320.491841,203.758362,-16.092228,32.446883,5.029703,-32.446883,314.092086,199.689605,-102.259149,298.828855,189.985736,-307.764766,,379.7795,372.1959,354.1091,5.029704,-11140.350228,0.08768198313405,5.03027,-0.000564,,
,499,NON,315.326169,212.817798,-16.149454,34.015934,5.047342,-34.015934,309.018236,208.560491,-102.314037,293.973997,198.406935,-307.814076,,380.4235,372.8133,354.6633,5.047342,-11140.407454,0.08798786766231,5.04786,-0.000519,,
,500,NON,404.312382,77.368452,-19.089997,10.833051,6.003266,-10.833051,395.426986,75.668160,-105.115626,374.235573,71.613011,-310.284263,,411.6484,402.6018,381.0258,6.003266,-11143.347997,0.10457723918287,6.00281,0.000456,,
,501,ETC,399.011224,86.384671,-18.754597,12.215828,5.889232,-12.215828,390.336801,84.506685,-104.798060,369.648553,80.027745,-310.009233,,408.2552,399.3798,378.2122,5.889232,-11143.012597,0.10259030196108,5.88835,0.000881,,
,502,POS,393.721763,95.393281,-18.447464,13.619515,5.785945,-13.619515,385.246710,93.339894,-104.506787,365.033955,88.442626,-309.755785,,405.1132,396.3929,375.5954,5.785945,-11142.705464,0.10079404238247,5.78490,0.001048,,
,503,POS,388.443108,104.409809,-18.168602,15.044964,5.693106,-15.044964,380.156435,102.182430,-104.241942,360.392959,96.870196,-309.52437,,402.2306,393.6498,373.1848,5.693106,-11142.426602,0.09918171689855,5.69205,0.001054,,
,504,POS,383.204612,113.440147,-17.920656,16.490346,5.611312,-16.490346,375.094590,111.039335,-104.006158,355.752421,105.313469,-309.317592,,399.6429,391.1850,371.0131,5.611312,-11142.178656,0.09776250961002,5.61034,0.000972,,
,505,POS,377.954604,122.477680,-17.698495,17.955121,5.538624,-17.955121,370.012502,119.904011,-103.794658,351.070818,113.765884,-309.131517,,397.3040,388.9553,369.0439,5.538624,-11141.956495,0.09650206360622,5.53778,0.000845,,
,506,POS,372.712972,131.501382,-17.503138,19.433969,5.475173,-19.433969,364.929855,128.755326,-103.608493,346.367345,122.206062,-308.967278,,395.2310,386.9777,367.2937,5.475173,-11141.761138,0.09540218986135,5.47447,0.000704,,
,507,POS,367.484156,140.523431,-17.335089,20.926513,5.420940,-20.926513,359.851335,137.604693,-103.448218,341.647278,130.643586,-308.825542,,393.4354,385.2636,365.7740,5.420940,-11141.593089,0.09446233738915,5.42037,0.000565,,
,508,POS,362.238745,149.545467,-17.191674,22.432634,5.374911,-22.432634,354.749223,146.453517,-103.311340,336.886931,139.079306,-308.704255,,391.8938,383.7911,364.4665,5.374911,-11141.449674,0.09366476663918,5.37447,0.000437,,
,509,POS,357.000577,158.568158,-17.074874,23.949251,5.337596,-23.949251,349.646773,155.301835,-103.199799,332.108163,147.51175,-308.605255,,390.6319,382.5853,363.3945,5.337596,-11141.332874,0.09301821986531,5.33727,0.000329,,
,510,POS,351.768135,167.583942,-16.984134,25.473343,5.308713,-25.473343,344.543004,164.141857,-103.113104,327.311274,155.932582,-308.528209,,389.6475,381.6444,362.5571,5.308714,-11141.242134,0.09251775021768,5.30847,0.000245,,
,511,POS,346.569076,176.623367,-16.922842,27.004935,5.289257,-27.004935,339.464586,173.002678,-103.054525,322.520583,164.367439,-308.4761,,388.9806,381.0067,361.9892,5.289256,-11141.180842,0.09218061915133,5.28907,0.000188,,
,512,POS,341.374433,185.674350,-16.888103,28.541872,5.278248,-28.541872,334.384149,181.872318,-103.021317,317.712525,172.804583,-308.446542,,388.6019,380.6446,361.6665,5.278247,-11141.146103,0.09198986493277,5.27809,0.000155,,
,513,NON,336.188661,194.721628,-16.879595,30.079570,5.275553,-30.079570,329.306426,190.735414,-103.013183,312.892493,181.228408,-308.4393,,388.5091,380.5558,361.5874,5.275553,-11141.137595,0.09194319623298,5.27541,0.000145,,
,514,NON,331.012369,203.769815,-16.897523,31.616277,5.281231,-31.616277,324.232239,199.595996,-103.030322,308.061827,189.641559,-308.454558,,388.7047,380.7428,361.7541,5.281231,-11141.155523,0.09204159688311,5.28107,0.000161,,
,515,NON,325.846164,212.829023,-16.942429,33.150882,5.295470,-33.150882,319.162324,208.463420,-103.073247,303.221559,198.051582,-308.492758,,389.1939,381.2107,362.1709,5.295470,-11141.200429,0.09228827849566,5.29526,0.000206,,
,516,NON,320.686786,221.887768,-17.013540,34.679913,5.318063,-34.679913,314.093886,217.326046,-103.141203,298.37001,206.446471,-308.55319,,389.9669,381.9497,362.8289,5.318063,-11141.271540,0.09267976153969,5.31779,0.000272,,
,517,FIF,393.926712,113.390039,-18.918818,16.058227,5.944905,-16.058227,385.317296,110.911857,-104.953616,364.784089,105.001466,-310.144124,,409.9214,400.9624,379.5955,5.944904,-11143.176818,0.10355975575722,5.94419,0.000711,,
,518,POS,388.652210,122.444328,-18.678902,17.486960,5.863675,-17.486960,380.223605,119.788908,-104.726315,360.121626,113.455808,-309.94691,,407.4839,398.6469,377.5709,5.863676,-11142.936902,0.10214553238286,5.86273,0.000942,,
,519,POS,383.386290,131.492023,-18.466484,18.930701,5.792310,-18.930701,375.128652,128.659858,-104.524838,355.434425,121.905225,-309.771525,,405.3088,396.5790,375.7586,5.792310,-11142.724484,0.10090466972458,5.79127,0.001042,,
,520,POS,378.135810,140.515642,-18.281365,20.385116,5.730539,-20.385116,370.039691,137.507116,-104.349080,350.730681,130.331869,-309.618094,,403.3997,394.7627,374.1636,5.730539,-11142.539365,0.09983159003732,5.72947,0.001066,,
,521,POS,372.908118,149.543582,-18.124855,21.851768,5.678623,-21.851768,364.964042,146.357849,-104.200361,346.017649,138.759968,-309.487956,,401.7757,393.2167,372.8036,5.678623,-11142.382855,0.09893032206121,5.67758,0.001046,,
,522,POS,367.654716,158.566307,-17.992142,23.330120,5.634822,-23.330120,359.855898,155.202744,-104.074166,341.255944,147.180745,-309.377306,,400.3914,391.8981,371.6420,5.634821,-11142.250142,0.09817032532245,5.63382,0.001003,,
,523,POS,362.419686,167.587405,-17.887145,24.816413,5.600311,-24.816413,354.757798,164.044452,-103.974269,336.484418,155.594612,-309.289572,,399.2913,390.8499,370.7175,5.600311,-11142.145145,0.09757169184011,5.59935,0.000956,,
,524,POS,357.190057,176.613581,-17.808869,26.310217,5.574666,-26.310217,349.657676,172.889174,-103.899763,331.693163,164.006573,-309.224057,,398.4684,390.0656,370.0250,5.574666,-11142.066869,0.09712695254761,5.57375,0.000915,,
,525,POS,351.991106,185.657962,-17.759959,27.809438,5.558677,-27.809438,344.579995,181.748967,-103.853194,326.90471,172.426125,-309.183073,,397.9530,389.5742,369.5909,5.558677,-11142.017959,0.09684972187882,5.55779,0.000885,,
,526,POS,346.797988,194.710169,-17.737838,29.312088,5.551455,-29.312088,339.501395,190.613487,-103.832129,322.099231,180.843021,-309.164524,,397.7196,389.3516,369.3943,5.551455,-11141.995838,0.09672450970449,5.55058,0.000871,,
,527,NON,341.616862,203.760230,-17.742532,30.814316,5.552987,-30.814316,334.428198,199.472491,-103.836600,317.28344,189.246357,-309.168461,,397.7692,389.3989,369.4360,5.552987,-11142.000532,0.09675110105629,5.55211,0.000872,,
,528,NON,336.441256,212.812569,-17.773693,32.314992,5.563164,-32.314992,329.354423,208.329864,-103.866272,312.452533,197.638741,-309.194585,,398.0979,389.7123,369.7129,5.563164,-11142.031693,0.09692756011311,5.56227,0.000891,,
,529,NON,331.277862,221.875049,-17.832287,33.812401,5.582331,-33.812401,324.286662,217.192657,-103.922056,307.612852,206.025287,-309.243667,,398.7149,390.3005,370.2325,5.582331,-11142.090287,0.09725990161614,5.58141,0.000926,,
,530,NON,326.068172,230.969235,-17.915023,35.311714,5.609462,-35.311714,319.168616,226.081959,-104.000798,302.713373,214.425946,-309.312883,,399.5838,391.1287,370.9634,5.609462,-11142.173023,0.09773040204918,5.60849,0.000970,,
,531,NON,383.551879,149.556603,-19.092997,21.302071,6.004292,-21.302071,375.121910,146.269544,-105.118463,355.016679,138.430005,-310.286714,,411.6785,402.6304,381.0508,6.004292,-11143.350997,0.10459508908160,6.00384,0.000454,,
,532,OPT,378.312514,158.597059,-18.947493,22.744520,5.954657,-22.744520,370.036692,155.127649,-104.980765,350.299095,146.853207,-310.167633,,410.2114,401.2378,379.8359,5.954657,-11143.205493,0.10372970653792,5.95398,0.000673,,
,533,OPT,373.055789,167.618750,-18.826166,24.194995,5.913457,-24.194995,364.926873,163.966323,-104.865869,345.539641,155.255391,-310.068074,,408.9825,400.0707,378.8164,5.913457,-11143.084166,0.10301201024305,5.91264,0.000815,,
,534,FIF,367.822967,176.645359,-18.733541,25.652441,5.882117,-25.652441,359.832003,172.807734,-104.778106,340.773784,163.655109,-309.991906,,408.0408,399.1761,378.0341,5.882117,-11142.991541,0.10246641638578,5.88122,0.000902,,
,535,NON,362.597006,185.675302,-18.667928,27.115656,5.859976,-27.115656,354.736238,181.650033,-104.715912,335.988534,172.049883,-309.937866,,407.3720,398.5405,377.4778,5.859976,-11142.925928,0.10208121313189,5.85903,0.000947,,
,536,NON,357.397057,194.719958,-18.631448,28.582790,5.847687,-28.582790,349.658133,190.503575,-104.681324,331.201023,180.447623,-309.907791,,406.9994,398.1864,377.1677,5.847687,-11142.889448,0.10186742612232,5.84672,0.000972,,
,537,NON,352.205528,203.771149,-18.622179,30.051850,5.844567,-30.051850,344.581299,199.360094,-104.672535,326.397734,188.839856,-309.900146,,406.9047,398.0964,377.0888,5.844568,-11142.880179,0.10181318241798,5.84359,0.000976,,
,538,NON,347.032787,212.829122,-18.641002,31.520059,5.850904,-31.520059,339.515970,208.219189,-104.690384,321.588578,197.224635,-309.915671,,407.0970,398.2792,377.2489,5.850904,-11142.899002,0.10192337007871,5.84994,0.000967,,
,539,NON,341.854447,221.889013,-18.685643,32.986575,5.865949,-32.986575,334.439121,217.075914,-104.732706,316.753783,205.596811,-309.952463,,407.5527,398.7123,377.6281,5.865949,-11142.943643,0.10218510374306,5.86501,0.000937,,
,540,NON,336.655826,230.974664,-18.756303,34.453452,5.889809,-34.453452,329.336593,225.953045,-104.799677,311.880436,213.976629,-310.010636,,408.2725,399.3963,378.2267,5.889809,-11143.014303,0.10260030719117,5.88893,0.000881,,
,541,GIF,295.568779,207.451460,-14.494325,35.063943,5.361546,-35.063943,"There are no machined holes in petal for the GIFs, which are rather mounted to the GFA camera housings.",,,"The electrical boards for the GIFs are in a custom-position, see CAD model.",,,,,,,,,,,,,
,542,GIF,357.223911,202.680763,-19.097053,29.569596,5.361546,-29.569596,,,,,,,,,,,,,,,,,
